Subject_ID,Epoch_ID,Delta_Mean_Freq,Theta_Mean_Freq,Alpha_Mean_Freq,Beta_Mean_Freq,Gamma_Mean_Freq,Delta_LZC,Theta_LZC,Alpha_LZC,Beta_LZC,Gamma_LZC,PAC_Delta_Beta,PAC_Delta_Gamma,PAC_Theta_Beta,PAC_Theta_Gamma,PAC_Alpha_Beta,PAC_Alpha_Gamma,Kuramoto_Delta,Kuramoto_Theta,Kuramoto_Alpha,Kuramoto_Beta,Kuramoto_Gamma,MI_Delta,MI_Theta,MI_Alpha,MI_Beta,MI_Gamma,Group,Delta_RBP,Theta_RBP,Alpha_RBP,Beta_RBP,Gamma_RBP
sub-019,sub-019_ep0305,1.2133523248151437,5.068903438311494,9.817931768762575,17.7454550812552,31.350426654857763,0.0493460292809793,0.1575610057743552,0.2051755954314406,0.3041562272640484,0.391593928270696,0.0091353899523841,0.007650965858226,0.0019903360676291,0.0021522752947996,0.000490589286244,0.0010821325950378,0.9944756750296267,0.9613434230069812,0.8324812338052204,0.7999441504337689,0.786586259262124,1.5683501305890934,1.247980621172897,0.5785362013931254,0.4964355762147602,0.4215310523964115,A,0.9459302895464685,0.04627887626334783,0.014832195512385916,0.010995782852585647,0.0032677647840073064
sub-019,sub-019_ep0306,1.318662517901567,5.6165973655956725,9.33723081619,17.624161661722855,31.558864528115805,0.0562717877765554,0.1535209799852691,0.2126785004683146,0.2960761756858763,0.388131049022908,0.0080687622627194,0.0094371576670082,0.0009556775173673,0.0013924832907355,0.0005494766016552,0.0011764841773223,0.9908518631253804,0.976385979028667,0.9047129224038388,0.8386550230150805,0.7843459626840982,1.442863386180917,1.2771475782989106,0.7656810995876547,0.6221550470240306,0.4237487625489847,A,0.9057507119780273,0.06996587675725911,0.02771728111783871,0.01468509713266504,0.004719748355261128
sub-019,sub-019_ep0307,1.1175751323525875,5.123855207264997,10.209459200397587,16.73100335877099,31.185164655576774,0.0646404126253765,0.1517895403613752,0.2043098756194935,0.3061762401585914,0.3947682342478351,0.0045852568921586,0.0086554692610293,0.0031977755731387,0.0020810951324371,0.0006965972846162,0.0009044297506353,0.9783918782944224,0.9912954925510916,0.8676282561501807,0.8765711050634277,0.7727967160725033,1.483915170758919,1.4203606767376422,0.7535645830166008,0.6823645745239042,0.3916450484426281,A,0.9388585180967297,0.0551376583202797,0.007825613414773508,0.008467761282437265,0.0023876997430935212
sub-019,sub-019_ep0308,1.0700771460125649,5.116366388990529,10.195894333200108,17.497737987508476,31.503823457231505,0.0542517748820124,0.1419780491593091,0.2071956083259836,0.3061762401585914,0.390151061917451,0.0070929480809086,0.0077182054602829,0.001384547101552,0.0018153910043702,0.0007835427208681,0.0009816098599476,0.9937360716137492,0.9785496813727927,0.8523201794718759,0.8895331691623715,0.7236376247927161,1.4807774259539206,1.2984714953274443,0.6562382313913258,0.6302323890600476,0.3383628297239726,A,0.9395351561774391,0.040515162172504074,0.01247400721732896,0.0139860737188082,0.004003698198309891
sub-019,sub-019_ep0309,1.117695539620991,5.173388623747488,9.99322161882048,17.38769945478929,31.583925178310185,0.0603118135656414,0.1491923809255342,0.2040213023488445,0.3032905074521014,0.3967882471423781,0.0066589548759029,0.010758492741025,0.0013532264789057,0.0009823344739993,0.0004768429819056,0.0005754806355955,0.9908674701178972,0.9736807345564544,0.7834552478014442,0.8887609375037935,0.7067693374231331,1.454417429537944,1.217352291811275,0.5165221216431941,0.6461602716952796,0.3190526918909613,A,0.9402033135824489,0.039690945252970546,0.014171909783481028,0.011524498485768787,0.003998822262450306
sub-019,sub-019_ep0310,1.1605671192637903,4.919864713775077,10.457913289425372,16.987058782795412,32.11426416536414,0.0554060679646084,0.1526552601733222,0.2066184617846856,0.3099276926770285,0.391593928270696,0.0151758145766606,0.0078301547496021,0.0008630777857678,0.0033428867054313,0.0004555970429848,0.0007949209618839,0.9967431086365972,0.9869969619067568,0.8013551427516001,0.8601084360626453,0.7606387808794952,1.6463374277102465,1.351549154476722,0.6003689957150609,0.6470322739209958,0.3996486496996076,A,0.9457033322414926,0.05659648812486885,0.011733146190053253,0.006114636255251406,0.0023764566873812846
sub-019,sub-019_ep0311,1.1071168362004442,4.8866036536135695,10.772435660631672,17.55152949244843,31.21728282409148,0.0490574560103303,0.1552524196091632,0.2083499014085796,0.3131019986541674,0.3973653936836761,0.014899418560546,0.0075158170634855,0.0010447023163979,0.0024445399082824,0.0003993807938758,0.0009741481703125,0.9848744417644618,0.97306201462751,0.8611950170155684,0.8571516229168386,0.7228340923703427,1.5469329859956766,1.1954090140610083,0.6623930408746479,0.5838072881248498,0.358035458467426,A,0.9641616892597447,0.031717919695002185,0.014888830561832234,0.006716050857261067,0.0023155082709067783
sub-019,sub-019_ep0312,1.027920877814785,5.189845024904578,9.913923175240356,17.839760248818518,30.785530505791417,0.0588689472123964,0.1584267255863022,0.2097927677618246,0.3090619728650814,0.3895739153761531,0.0069731435197212,0.0066307062829727,0.0013720537871723,0.0011317957833579,0.0003857693658343,0.0005322490310812,0.9585463737191804,0.9367194330091804,0.7786021190385136,0.7984468361705415,0.7310841087784672,1.4802222617897651,1.076467910030226,0.4635969773655872,0.4147381589994554,0.3661742744717753,A,0.9573896693130383,0.03396275783508133,0.012544340087101771,0.007686110152775502,0.002157815380568765
sub-019,sub-019_ep0313,1.3412212487997184,5.833788880153986,9.919717733054004,17.52394313655959,30.868925991064103,0.0701233047677075,0.1500581007374812,0.2014241429130036,0.3073305332411874,0.397365393683676,0.0103410323965766,0.0080328081795367,0.0015815165003069,0.0015900018240645,0.0006540143212673,0.0005519932542291,0.9886588697558656,0.9560866062078464,0.7813400910189237,0.801804285330156,0.7849015092393063,1.5190574375212953,1.1343067022040745,0.4388348995839174,0.4575795226471797,0.4041530677781841,A,0.8902494664184919,0.06445427545841603,0.03168295263064746,0.02312277302013609,0.0068323285375425456
sub-019,sub-019_ep0314,1.1124657982654356,5.289108194636966,9.525303787661088,17.77210943828636,30.70609341510823,0.0554060679646084,0.1532324067146201,0.2057527419727386,0.3038676539933994,0.3950568075184841,0.0124231053020992,0.0087102555708629,0.0016553428776465,0.0035545376875477,0.0005405411749146,0.0005454977639011,0.9954920298488772,0.9483029129734774,0.7676475083027049,0.8144771432158696,0.7399831357042197,1.600059342332389,1.0640684146949524,0.5001792988854677,0.5229991066634154,0.3553068469473232,A,0.9529970820001931,0.03391156134258234,0.014820172565564971,0.008459054638445661,0.003625534541126471
sub-019,sub-019_ep0315,1.2990781576822668,5.323242650301044,9.468715929636025,18.174799242958223,31.576356846691247,0.0637746928134295,0.1575610057743552,0.2092156212205266,0.3050219470759954,0.3953453807891331,0.0085838160943244,0.0062217464578376,0.0018975169880661,0.0016951236899633,0.0006405803215747,0.0007142001046848,0.9948970844056488,0.9587873264921504,0.7603804838190964,0.7933569961493613,0.6991519103021766,1.5436325449403734,1.134311526986217,0.4591557782914863,0.4845423579867581,0.3273207659225217,A,0.9326223583462754,0.06001737504674935,0.020243436060781623,0.010795534077505836,0.0045106180644452765
sub-019,sub-019_ep0316,1.6095429062274882,5.425134560593096,10.087681146106798,17.34220044982821,31.7712866040109,0.0617546799188864,0.1474609413016402,0.2106584875737716,0.3154105848193594,0.3878424757522591,0.0044051148217705,0.003583277756851,0.0019259372190675,0.0018018570606882,0.0005265298078614,0.0010286743007299,0.9876734935792298,0.9422813800568506,0.7552826452970847,0.850064592935978,0.7545764705188112,1.5328484675031666,1.0291470458040313,0.4882307355594,0.6018179412870825,0.3810252052837168,A,0.8966618764300567,0.0813034398377533,0.035763971983019595,0.0196983074282188,0.007638676961878668
sub-019,sub-019_ep0317,1.406342373888193,5.285159550954829,10.13791453003419,18.06985879761233,30.60691484047762,0.0600232402949924,0.1509238205494281,0.2063298885140366,0.3064648134292403,0.388996768834855,0.0043925198198958,0.0031221803294178,0.0011375046383196,0.0023717884003903,0.0006634210173483,0.0009131796886706,0.9886736588900332,0.9520549913996924,0.8268274812204338,0.8392496449303726,0.7865531325516911,1.6292669160103217,1.1847631999191606,0.5781560437378221,0.5644684173687806,0.4080362706845072,A,0.9285010420113428,0.06873519395598629,0.016825693166549444,0.009908055990734799,0.0048966125387571
sub-019,sub-019_ep0318,1.3042768436711805,5.324349029150907,9.849065669377202,18.741226552155204,31.24210278966468,0.0559832145059064,0.1555409928798122,0.1994041300184605,0.3084848263237834,0.3930367946239411,0.0057274443059093,0.0057844000125466,0.0013430478748198,0.0011614000115526,0.0008397830893183,0.0006943341890751,0.9915011297955504,0.9750279603915508,0.8480830498277567,0.8313130189181429,0.7524392266386778,1.685641193153348,1.2288775049115577,0.5611254879458687,0.5681102767101348,0.3723777983265018,A,0.9133882903554135,0.07037533331805561,0.022951771030366292,0.012205747563650967,0.0053431786677753225
sub-019,sub-019_ep0319,1.4767275709841925,5.669099780834706,9.5180097200199,18.04089390327417,32.234447167264435,0.0597346670243434,0.1569838592330572,0.2060413152433876,0.3131019986541674,0.3947682342478351,0.0079048742878227,0.0054259231782076,0.0007366605155262,0.0008156121961405,0.0005693452250287,0.0010248127684363,0.9836057650603528,0.9501507251786008,0.7992204764080433,0.8224163586762581,0.7392299201851926,1.5625597348408184,1.1017365950336084,0.4919038533979059,0.621497976064379,0.3593627162986073,A,0.9124310211565173,0.057409099511390484,0.026315394440038175,0.015973477562888493,0.006101361053986581
sub-019,sub-019_ep0320,1.4720766080585117,4.967536272486063,9.973832247898743,17.70695732190667,31.18008981674004,0.0556946412352574,0.1494809541961831,0.2060413152433876,0.3038676539933994,0.3962111006010801,0.0086093937448252,0.008134677681622,0.0019061519403657,0.0014492881507626,0.000469486238278,0.0004965401740493,0.9884556617072422,0.9675077659523296,0.7544706932545081,0.8214661947345949,0.7616444670078504,1.52506535468849,1.1548488997215465,0.4822499203724855,0.5843572208464058,0.3782434774421505,A,0.8754157096475924,0.1005183032341649,0.02987337969921222,0.021420967784478474,0.00756901707956661
sub-019,sub-019_ep0321,1.5507003301364095,4.997515711234083,10.482894380162367,18.18061444956259,31.98808509752045,0.0580032274004494,0.1379380233702231,0.2020012894543016,0.3148334382780615,0.3918825015413451,0.0104641840424394,0.0091042888464779,0.002566944318993,0.0019276296955129,0.0003721977252723,0.0009502519717562,0.9291113185280973,0.9808129909221456,0.8511914468372813,0.8201002866932987,0.6871879622461194,1.3125955955921855,1.1669579628362674,0.5561723767510436,0.4852190233500915,0.2652672480044286,A,0.8372355610933697,0.12151773942125117,0.03227604839028583,0.0319552411506331,0.02280424211161052
sub-019,sub-019_ep0322,1.63787584181443,5.162378205063253,10.415373973156417,18.646958322897387,32.711557363422,0.0793576494284756,0.138226596640872,0.2045984488901426,0.3194506106084455,0.3959225273304311,0.0071655020715096,0.0081315330488383,0.0006317287687167,0.0016057126585011,0.0004289591876041,0.0008645973954686,0.922442877904274,0.9874675243870912,0.8698428667416145,0.7920964225091943,0.6355496330539203,1.2869977646470274,1.2976800453989874,0.7279671293286769,0.4481193535945634,0.2249694642699089,A,0.8620982013829438,0.10506194796288999,0.02628494561926228,0.022665783206938267,0.01938476468949631
sub-019,sub-019_ep0323,1.2761284368296677,5.370196505848904,10.121369589816926,17.648834472512615,31.76697718311452,0.0657947057079725,0.1535209799852691,0.2149870866335066,0.3139677184661145,0.3956339540597821,0.0048405790023879,0.0059918133326963,0.00239843544469,0.0008726581736875,0.0006097230284661,0.0007484805568137,0.9918448411493348,0.9651529401005136,0.8896273896850134,0.8151097594466608,0.6717020043548877,1.6922548596579583,1.3917795719214394,0.7535634215448082,0.5207142378247077,0.2882593671228758,A,0.9022846515443651,0.07488068911731866,0.017546187761639985,0.014657806056368482,0.006940490807438313
sub-019,sub-019_ep0324,1.3226596086162572,5.240467174930011,9.971410078287136,17.618134183256096,31.95134363058375,0.0525203352581184,0.1405351828060641,0.2074841815966326,0.2986733351217174,0.4011168462021131,0.0082712727762823,0.0060066667275298,0.0012375560801132,0.0015007841657265,0.0005850938554059,0.0013046934767951,0.99542645688542,0.9840142824342902,0.9021085985917932,0.8309013337247497,0.644276884925738,1.616241961934571,1.3720846756933134,0.785159674326409,0.504129038406521,0.2823331221014946,A,0.9135006442007993,0.07569022924900148,0.015306919991848248,0.01173062416627853,0.006783355696406007
sub-019,sub-019_ep0325,1.0111703242533183,5.395507320620016,9.502361091351696,17.579907885557656,32.14908987487811,0.0603118135656414,0.135629437205031,0.2034441558075465,0.3050219470759954,0.3910167817293981,0.0122583408185915,0.0075171045563356,0.0016790313496815,0.0022038344833694,0.0007445862040678,0.0005630182706875,0.974025701594871,0.9855200247398724,0.920983458608984,0.8053659600807342,0.7021101549573734,1.5263898746819786,1.321668392942953,0.93141795181828,0.5118820149523763,0.3124072467522134,A,0.9406262248325531,0.04597926839697546,0.013081590829058106,0.005876025249217985,0.0035440289981066245
sub-019,sub-019_ep0326,1.1392537223886847,5.313045380162585,10.4088176127522,16.97930292072412,31.146195005904072,0.0484803094690323,0.134763717393084,0.2043098756194935,0.3110819857596245,0.3875539024816101,0.0048406493037405,0.0085424347994922,0.0016635339848272,0.0025775829728484,0.000455605036602,0.0006461949018798,0.9876001886405172,0.9780485187819028,0.9378361581923104,0.8185711479776486,0.7631345055311262,1.557516675339959,1.1186926176099827,0.8474604889123136,0.5333897491610248,0.4001045232405155,A,0.9678389779509692,0.019026550732772568,0.009816257333375574,0.007284701433650581,0.004569260604583007
sub-019,sub-019_ep0327,1.2116501645913351,4.85483285632466,10.35234124327598,17.667736355329545,31.77949467723802,0.0568489343178534,0.131012264874647,0.2239328580236257,0.3162763046313064,0.397076820413027,0.0067177289808285,0.0063431346985401,0.0017294600034207,0.0023376355247241,0.000436786560852,0.0006591891732151,0.9937784808013248,0.9737129456594408,0.917604455083752,0.8068388944511496,0.7396987122252945,1.5885074916982738,1.2753684993283487,0.8463143381416401,0.5008667470127289,0.3605125879960757,A,0.9424252826195333,0.04599817983668711,0.013247114005278974,0.009422068578872348,0.005194943059021473
sub-019,sub-019_ep0328,1.206130055516203,4.968292076878998,9.97863837267377,17.498840834599157,31.99068500789813,0.0591575204830454,0.134763717393084,0.2109470608444207,0.3110819857596244,0.4037140056379542,0.0081496603616987,0.0060703291718488,0.0017210814137419,0.0031906405289058,0.0004759896422842,0.0006935012803524,0.987747760880182,0.9651410954514928,0.9213928367802156,0.8561398359527219,0.7263200861877317,1.5587369653549246,1.269003861994372,0.92891298710254,0.5749435306731887,0.3385561965006746,A,0.9203710689429412,0.06390105569724143,0.020941758900383915,0.011903690011245036,0.004226383598861696
sub-019,sub-019_ep0329,1.208691669528612,4.990742829280134,9.507222772905918,17.237623021561525,30.54450138560449,0.0655061324373235,0.137072303558276,0.1968069705826195,0.2960761756858764,0.3950568075184841,0.0076175175784407,0.0055874764933495,0.0007783424504367,0.0022321820653222,0.0005572590017306,0.0007962784909593,0.9684556471219704,0.9691748898193028,0.9125030189687584,0.8706593538635268,0.7670422954680817,1.5434931990304428,1.3619039035012002,0.9108411011230372,0.6302939313797917,0.3711953969414935,A,0.9355401634003411,0.055675602266882694,0.01599409099495495,0.011191477059710969,0.0035994833004984964
sub-019,sub-019_ep0330,1.2143131652951744,5.376075585124581,9.552313848572837,17.739172081711576,31.03721179181513,0.0620432531895354,0.1399580362647661,0.2031555825368975,0.3162763046313064,0.3887081955642061,0.0065797746758019,0.005609335758248,0.0015549750232933,0.0015980247968033,0.0004368964556236,0.0008469068471672,0.986155926611517,0.9728488186630728,0.9259339131485697,0.8401583423945496,0.7494626561861767,1.5154290806739283,1.3621724161198998,0.8093364104903638,0.6234046748998586,0.3533140728443856,A,0.9040563413608326,0.06756698312372625,0.026292928715987353,0.014026817353035839,0.005569633826427112
sub-019,sub-019_ep0331,1.2351361908990808,5.3222660822027725,10.462361099287897,17.730103110982473,31.989506726217662,0.0507888956342244,0.1598695919395472,0.1982498369358645,0.3168534511726045,0.4071768848857421,0.0040194627770914,0.0068344643608577,0.0013877918661432,0.0016349702944289,0.0002763572465599,0.0007665459358837,0.9823370793615428,0.9689182979020076,0.9064398028195008,0.8645836472292752,0.7209199705763804,1.5753745044554657,1.3047497676002628,0.7457702157505299,0.7186390074195208,0.3355584058984441,A,0.908536263678851,0.051929182260801586,0.026912945363231123,0.017099782804343888,0.005304320253106575
sub-019,sub-019_ep0332,1.4574638524078274,5.337227167618686,10.260094884204918,17.3912496373597,31.55653168599476,0.0588689472123964,0.13591801047568,0.1962298240413215,0.3064648134292405,0.395345380789133,0.0065729041743354,0.0078864538718535,0.0010111609715503,0.002874317924406,0.0003082294666508,0.0008723123009382,0.9967338199013694,0.9794147736726456,0.9005028997078379,0.8786343111137251,0.7487081779441285,1.6157393742103825,1.3307177984525718,0.7657434811437133,0.7799087703710784,0.3897611454201736,A,0.8964424809566706,0.06724136249496865,0.022457787693881154,0.020034764986641154,0.0066053869493059095
sub-019,sub-019_ep0333,1.5921586772792164,5.386858106540385,9.890410317083896,17.22178306710633,31.40951585929273,0.0577146541298004,0.1411123293473621,0.2014241429130035,0.3079076797824854,0.3970768204130271,0.0081449158490164,0.0056858418066026,0.0011531691537251,0.0019022465123244,0.0003654093178819,0.0011325637300579,0.9957570054644418,0.9855877385993356,0.8667412900234024,0.8353354826012603,0.746541645031629,1.553265697923205,1.3162735143495363,0.6461494887320668,0.6972485437613489,0.3893182209433486,A,0.9089244685110075,0.07103804126048693,0.01701472215107238,0.013665602965557341,0.005949191505454573
sub-019,sub-019_ep0334,1.3637805561057663,5.690652483067741,10.401927093576148,16.83670075685916,31.63346671144592,0.0600232402949924,0.1405351828060641,0.2020012894543015,0.2992504816630154,0.385822462857716,0.0058258635200446,0.0092859554057555,0.0014500485771515,0.0013802808222743,0.0005380679555491,0.0005849625227969,0.9697871574893064,0.969039072906279,0.8013395896315434,0.8382844467611674,0.7439399256544118,1.5520811613153187,1.19402525741769,0.5968001452046605,0.6680373739185759,0.403377977342556,A,0.9280381594648105,0.0423628741817456,0.020026733805281086,0.013973941208940159,0.005345541992809379
sub-019,sub-019_ep0335,1.2138789372506626,5.451949246259818,10.758275145470847,17.393619459943967,31.028334827676645,0.0528089085287674,0.1515009670907262,0.2043098756194936,0.3102162659476775,0.388996768834855,0.0037275773260892,0.0059347020322068,0.0011024013257157,0.001624578593639,0.0003789132870398,0.0005610780945615,0.9847427771247816,0.9496384002916584,0.8070907253603241,0.8543162480120042,0.7370808849004364,1.608801966024781,1.0947284992871524,0.6727673012507249,0.5857200160631972,0.3734673505555472,A,0.8716963250505628,0.07360035553053405,0.036968543532792296,0.024890143929083428,0.009971399714154916
sub-019,sub-019_ep0336,1.0419069046526137,5.297157452755731,10.167308503969888,17.13633190083151,31.81386531083152,0.0435745638679993,0.1503466740081301,0.2115242073857186,0.3096391194063795,0.391593928270696,0.0072870376056992,0.004716673323163,0.0015378267932223,0.0010624772740773,0.0007262244843167,0.0009093694578669,0.9838317761900468,0.9647019354900652,0.8578306042878603,0.8521009566979357,0.7363961420952821,1.5959292748298672,1.2129569185399398,0.7376510669432619,0.600782283955401,0.375026909161051,A,0.9175249549048484,0.0641936992183875,0.018745306213081913,0.007836061716053784,0.0023981887814499827
sub-019,sub-019_ep0337,1.179971676310538,5.422732760391944,9.821249022921252,17.585682582044495,30.72916746311797,0.0493460292809793,0.1566952859624082,0.2057527419727386,0.3035790807227504,0.382936730151226,0.0050295833868323,0.0089641175906737,0.0009225107129229,0.0014089074654595,0.0005093152279718,0.0009600894329845,0.9904799046332272,0.9680880455748077,0.7621520160632765,0.8275353544775617,0.7526315348774008,1.7394694922310765,1.2328415517161353,0.5835887725436963,0.5736624883167672,0.4054607052032407,A,0.9521790934641752,0.035996802720773324,0.011249770997255057,0.004661286298733486,0.0024953766341733667
sub-019,sub-019_ep0338,1.2442721709260574,5.157262729643921,9.837269518306824,18.46383464661366,31.47022117722165,0.0631975462721314,0.1457295016777461,0.1864183328392554,0.3113705590302734,0.4014054194727621,0.0052956850519425,0.0057199268868011,0.0011993349153925,0.001598533391178,0.0013419367647024,0.0010885618144135,0.9797917347900724,0.979297289483067,0.8034368699929008,0.8384821492107428,0.7140092107557516,1.547877822675094,1.246996319238689,0.5404534149475487,0.5346241527452983,0.3301342491102901,A,0.9345754757776884,0.049218738167682984,0.01624910055634461,0.007428696271025571,0.003711462152086843
sub-019,sub-019_ep0339,1.859960338974768,5.22450733576095,9.97308885611742,17.80281720322023,31.027199379477768,0.0652175591666745,0.1526552601733222,0.2025784359955996,0.3217591967736374,0.3982311134956231,0.0024333155898053,0.0051711915115297,0.002490250666095,0.0023017751804903,0.0009437077564291,0.0007466413841387,0.9639941518498416,0.9591121272503872,0.8778831158386522,0.877608248148528,0.6871378433458495,1.2962802973148388,1.1819582392677197,0.6857005450017022,0.5977298274640779,0.3106495513196399,A,0.8621857233532072,0.12374359180314111,0.044872003249399106,0.023882655801224045,0.00815528423709615
sub-019,sub-019_ep0340,1.509893116827287,5.223466077984342,10.214414005632191,17.603500394258944,30.770051059554355,0.0637746928134295,0.1578495790450042,0.2048870221607916,0.3006933480162603,0.3910167817293981,0.0077241724954543,0.0119535221205727,0.0017954465637859,0.0017374803462997,0.0006594913290933,0.0010660120039298,0.9765007568329196,0.965004515688642,0.8498446206157212,0.8880262379781491,0.6963796737182845,1.2645964416142752,1.221745661793589,0.636264931497584,0.6991531749735924,0.3576518876098367,A,0.8853302857309613,0.09001212256657593,0.03156988222596344,0.026999656953323316,0.009419595817601328
sub-019,sub-019_ep0341,1.2315848758011654,5.325492858883568,10.527933725718864,17.831690998119274,31.322970579308503,0.0536746283407144,0.1480380878429382,0.2063298885140365,0.3133905719248165,0.3988082600369211,0.0059528703421796,0.0116512011172733,0.0013532969120346,0.0014606956231891,0.0007355167185111,0.0012135335404813,0.9874634002510684,0.9521629933751622,0.8172728563383841,0.812862903375095,0.7365766484398708,1.3443191505816243,1.0807912615097468,0.5196952991562122,0.5917460268038128,0.3978247566241056,A,0.8987851567128561,0.06443650595420972,0.030566560231676067,0.018588002721442617,0.008230307992841945
sub-019,sub-019_ep0342,1.2752155055183472,5.249950226537987,9.889114564638184,16.934365377602578,31.63968419048259,0.0542517748820124,0.1489038076548851,0.2051755954314406,0.3004047747456114,0.3982311134956231,0.004870074762312,0.007683153724123,0.0012063944783597,0.0024230184642804,0.0003936020536064,0.000786762780037,0.966427227541882,0.947193510420714,0.8497870317091804,0.8207991239020678,0.7456852351715465,1.5049335394822458,1.1414275058927617,0.5964900752372416,0.5571536215595966,0.3732376508409596,A,0.918712274756316,0.05156041973374699,0.01693820013583022,0.01705927325395713,0.006021163269096326
sub-019,sub-019_ep0343,1.0972891283179869,4.998209227667124,10.3202861927976,16.69734757424384,31.83032853551741,0.0493460292809793,0.1480380878429382,0.2097927677618246,0.2960761756858763,0.3988082600369211,0.0063459719957633,0.0085307358973241,0.0010571568247564,0.0015513714923361,0.0004720470047753,0.0006504319134446,0.9951425982957092,0.9833401206287884,0.8914207240866844,0.8812185854385034,0.6991266341004228,1.6748358730852488,1.3335896780008678,0.7834362473024907,0.6295677039493922,0.3256795240501252,A,0.9429453494881882,0.04348949444799774,0.012745113231601936,0.00937421540784493,0.004154921541296977
sub-019,sub-019_ep0344,1.3421667515837468,5.065419292599657,10.02416865067279,16.998228618848383,31.685782957359223,0.0545403481526614,0.1489038076548852,0.1956526775000235,0.2934790162500353,0.3936139411652391,0.0059378789039256,0.0082383342757038,0.000597153496391,0.0023058173058093,0.0003086694633097,0.0007308151322168,0.9876726297264502,0.9762730908625472,0.877782541498272,0.886933528240885,0.7374420494025119,1.4927200750950247,1.2797260363942728,0.7876350095998843,0.6886797671569909,0.3604614576478088,A,0.9163928475660105,0.06174962487773585,0.025265972492109805,0.01583950880991668,0.0068244549344437435
sub-019,sub-019_ep0345,1.90040156175762,5.038956566404582,9.85752000177444,17.220293182290288,31.996529782000536,0.0640632660840785,0.1454409284070971,0.1947869576880765,0.3027133609108034,0.3947682342478351,0.0073139956658878,0.0083939708782757,0.0012273517279613,0.0011404747722785,0.0004824650599666,0.0011633153136772,0.989540610597416,0.9685421949020484,0.8575163114458592,0.8537997547079901,0.7361416519456425,1.397860283868782,1.2719683306742855,0.7969554250371569,0.5935816046481691,0.3382573695511148,A,0.851939786376583,0.12661228162514238,0.04268847717936277,0.027138161693539213,0.012515283349625069
sub-019,sub-019_ep0346,1.5106082161994276,5.773822791862247,9.57685965715148,18.936186044897763,31.806001782964053,0.0770490632632836,0.1578495790450042,0.2020012894543016,0.3131019986541674,0.4016939927434111,0.0076877828872073,0.0104852173466522,0.0017103626828726,0.0019778055142154,0.0005185382879972,0.00115683049623,0.979104727289718,0.9761145173529844,0.864741878245549,0.7932162349226695,0.6991748743908945,1.4471218523023213,1.19341255964938,0.6980828881148639,0.4319723151223895,0.3019028699901997,A,0.8974313992970102,0.06923984641186007,0.03162168965169567,0.01744443764316412,0.008157399548649342
sub-019,sub-019_ep0347,1.2814387527249531,5.964861532497861,9.57252745367494,17.927189514067116,31.06508523519057,0.0620432531895354,0.1457295016777461,0.2097927677618246,0.3125248521128695,0.397076820413027,0.0071456255256549,0.0057845318551261,0.0014495230990725,0.001529674326281,0.000620597947468,0.0012099353914501,0.9767957121010218,0.9452446485846178,0.8203029421003005,0.7728461638140879,0.7221469583017202,1.4619505312680492,1.2016630604332597,0.5630121353783488,0.3766630391871495,0.3248908861835051,A,0.9321349462832982,0.04704670368358105,0.021391142038114336,0.012843332029856717,0.0047335875981123305
sub-019,sub-019_ep0348,1.6563174752990295,5.3728633398947565,10.20603481250484,17.548792990544115,31.42860154432346,0.0626203997308335,0.1520781136320242,0.1988269834771625,0.3128134253835184,0.3895739153761531,0.0081049352438853,0.0072901690896865,0.0013066891268273,0.002355494728224,0.0005490217559628,0.0010139081279299,0.9870022018439274,0.9611275970137492,0.7938372310138891,0.8135457474862822,0.7162098317726451,1.5059807353870436,1.3047451377446542,0.4706388550073626,0.4187063749057728,0.3385236180300111,A,0.8555272726821307,0.10324138079727169,0.03844993443578072,0.02109866701917374,0.009405789153710304
sub-019,sub-019_ep0349,1.4500115902812225,5.472328486292324,9.744475723666948,18.447538401392165,31.75180610319228,0.0692575849557605,0.1520781136320242,0.1965183973119705,0.3090619728650814,0.389862488646802,0.0077164639388976,0.0089929454095289,0.0015116323498313,0.0011958554641403,0.0003544730889629,0.0008565831617227,0.9683593569840538,0.9525396876898744,0.7810955990075813,0.7814281341248895,0.7110396571479873,1.2821743575061135,1.2491945511026308,0.5022571322577442,0.430765276515593,0.332023326248227,A,0.8644697458942728,0.09410869752213086,0.03858978105574515,0.013271607512668534,0.008789522325256281
sub-019,sub-019_ep0350,1.112579491758496,5.430859490775124,9.670057890866552,18.402316843944018,31.96111124144233,0.0698347314970585,0.1607353117514942,0.1985384102065135,0.3105048392183264,0.3872653292109611,0.005334011912913,0.006563511520202,0.0009624916234173,0.0029013849852247,0.0004425678829426,0.0008059948900597,0.9803624449268674,0.9544525661556096,0.7377943325493107,0.7664145979235866,0.7100071063085572,1.476134972640372,1.155496092595239,0.5247897088144278,0.4155579164375216,0.3305802115388308,A,0.9354529521733594,0.05704940601484142,0.013583153922584527,0.007229719624442158,0.0041997042133080165
sub-019,sub-019_ep0351,0.9752831483698448,5.676771403388658,10.377224749090749,18.27093204575642,31.12314800758808,0.0493460292809793,0.1494809541961832,0.1994041300184605,0.2980961885804193,0.3895739153761531,0.015655854543235,0.0126932446119586,0.001245370699508,0.000767442965762,0.0003363703220372,0.0007311505038867,0.9972213715162076,0.9627979213058284,0.7609502833799884,0.8391239387456869,0.7338178780820549,1.6377632263815447,1.152699557528685,0.499467510487978,0.5068007878838391,0.3521795287845914,A,0.9561720807027739,0.034225440373358625,0.0084741221708708,0.005313826002403095,0.003327482999504841
